"","variable_pairwise","stage_pairwise","estimate","SE","df","t.ratio","p.value"
"223","(V1C_primary visual cortex (striate cortex, area V1/17)) - AMY_amygdaloid complex","Adolescent - Child",-410.783333333329,706.911680377519,19120,-0.581095693756191,0.561182810296676
"224","(V1C_primary visual cortex (striate cortex, area V1/17)) - MD_mediodorsal nucleus of thalamus","Adolescent - Child",-132.866666666664,706.911680377519,19120,-0.187953701084282,0.850914939995068
"225","(V1C_primary visual cortex (striate cortex, area V1/17)) - CBC_cerebellar cortex","Adolescent - Child",-384.079166666666,706.911680377518,19120,-0.543319876199461,0.586915915499031
"226","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - HIP_hippocampus (hippocampal formation)","Adolescent - Child",565.933333333331,706.911680377518,19120,0.800571484447818,0.423389711624219
"227","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - STR_striatum","Adolescent - Child",-464.529166666666,706.911680377518,19120,-0.657124757676361,0.511108610601828
"228","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - AMY_amygdaloid complex","Adolescent - Child",-294.729166666664,706.911680377519,19120,-0.416925020264578,0.676737932617399
"229","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - MD_mediodorsal nucleus of thalamus","Adolescent - Child",-16.8124999999988,706.911680377518,19120,-0.0237830275926694,0.98102592642717
"230","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - CBC_cerebellar cortex","Adolescent - Child",-268.025000000001,706.911680377518,19120,-0.379149202707848,0.704581280937756
"231","HIP_hippocampus (hippocampal formation) - STR_striatum","Adolescent - Child",-1030.4625,706.911680377518,19120,-1.45769624212418,0.144940712112663
"232","HIP_hippocampus (hippocampal formation) - AMY_amygdaloid complex","Adolescent - Child",-860.662499999995,706.911680377518,19120,-1.2174965047124,0.22343039106031
"233","HIP_hippocampus (hippocampal formation) - MD_mediodorsal nucleus of thalamus","Adolescent - Child",-582.74583333333,706.911680377518,19120,-0.824354512040487,0.409748436441792
"234","HIP_hippocampus (hippocampal formation) - CBC_cerebellar cortex","Adolescent - Child",-833.958333333333,706.911680377518,19120,-1.17972068715567,0.238126001259002
"235","STR_striatum - AMY_amygdaloid complex","Adolescent - Child",169.800000000002,706.911680377519,19120,0.240199737411783,0.810177992337597
"236","STR_striatum - MD_mediodorsal nucleus of thalamus","Adolescent - Child",447.716666666667,706.911680377519,19120,0.633341730083691,0.52651808323785
"237","STR_striatum - CBC_cerebellar cortex","Adolescent - Child",196.504166666664,706.911680377518,19120,0.277975554968513,0.781034129491464
"238","AMY_amygdaloid complex - MD_mediodorsal nucleus of thalamus","Adolescent - Child",277.916666666665,706.911680377519,19120,0.393141992671908,0.69421899353053
"239","AMY_amygdaloid complex - CBC_cerebellar cortex","Adolescent - Child",26.7041666666622,706.911680377519,19120,0.0377758175567294,0.969866819778863
"240","MD_mediodorsal nucleus of thalamus - CBC_cerebellar cortex","Adolescent - Child",-251.212500000003,706.911680377518,19120,-0.355366175115179,0.72231920567943
"241","M1C_primary motor cortex (area M1, area 4) - DFC_dorsolateral prefrontal cortex","Adolescent - Infant",-414.962500000002,706.911680377518,19120,-0.587007559103276,0.557205560917165
